customer_id,num_orders_x,total_revenue_x,days_since_last_tx,recency_days,frequency,monetary,recency_q,frequency_q,monetary_q,RFM_score,total_revenue_y,num_orders_y
15229,1,160.5,585,585,1,160.5,1,1,1,3,160.5,1
15230,2,429.6,238,238,2,429.6,2,2,2,6,429.6,2
15231,1,250.25999999999993,620,620,1,250.25999999999993,1,1,1,3,250.25999999999993,1
15232,2,612.0600000000001,112,112,2,612.0600000000001,2,2,2,6,612.0600000000001,2
15233,1,59.400000000000006,400,400,1,59.400000000000006,1,1,1,3,59.400000000000006,1
15234,1,197.0,276,276,1,197.0,2,1,1,4,197.0,1
15236,1,321.05,298,298,1,321.05,2,1,1,4,321.05,1
15242,1,302.04,421,421,1,302.04,1,1,1,3,302.04,1
15246,3,780.4000000000001,237,237,3,780.4000000000001,2,2,2,6,780.4000000000001,3
15248,3,1893.9299999999996,410,410,3,1893.9299999999996,1,2,3,6,1893.9299999999996,3
15250,1,60.0,640,640,1,60.0,1,1,1,3,60.0,1
15256,2,170.39999999999998,148,148,2,170.39999999999998,2,2,1,5,170.39999999999998,2
15257,2,685.8999999999999,282,282,2,685.8999999999999,2,2,2,6,685.8999999999999,2
15258,2,623.1600000000001,168,168,2,623.1600000000001,2,2,2,6,623.1600000000001,2
15262,3,418.82,323,323,3,418.82,2,2,2,6,418.82,3
15263,1,156.50999999999996,106,106,1,156.50999999999996,2,1,1,4,156.50999999999996,1
15268,3,961.9,478,478,3,961.9,1,2,3,6,961.9,3
15273,1,228.96,599,599,1,228.96,1,1,1,3,228.96,1
15278,4,496.16,561,561,4,496.16,1,3,2,6,496.16,4
15280,3,406.2199999999999,171,171,3,406.2199999999999,2,2,2,6,406.2199999999999,3
15282,1,348.59000000000003,569,569,1,348.59000000000003,1,1,2,4,348.59000000000003,1
15283,3,148.33,389,389,3,148.33,1,2,1,4,148.33,3
15284,1,24.75,499,499,1,24.75,1,1,1,3,24.75,1
15285,1,94.91999999999999,407,407,1,94.91999999999999,1,1,1,3,94.91999999999999,1
15292,1,180.93999999999997,200,200,1,180.93999999999997,2,1,1,4,180.93999999999997,1
15293,1,247.50000000000003,665,665,1,247.50000000000003,1,1,1,3,247.50000000000003,1
15294,1,233.35,410,410,1,233.35,1,1,1,3,233.35,1
15295,1,217.2399999999999,653,653,1,217.2399999999999,1,1,1,3,217.2399999999999,1
15300,1,496.4399999999999,63,63,1,496.4399999999999,3,1,2,6,496.4399999999999,1
15302,1,307.99999999999994,729,729,1,307.99999999999994,1,1,1,3,307.99999999999994,1
15305,1,93.6,554,554,1,93.6,1,1,1,3,93.6,1
15307,1,205.3,95,95,1,205.3,2,1,1,4,205.3,1
15308,1,310.47,273,273,1,310.47,2,1,1,4,310.47,1
15309,4,797.9600000000002,610,610,4,797.9600000000002,1,3,2,6,797.9600000000002,4
15310,1,1634.64,478,478,1,1634.64,1,1,3,5,1634.64,1
15313,1,52.0,109,109,1,52.0,2,1,1,4,52.0,1
15314,3,820.45,198,198,3,820.45,2,2,2,6,820.45,3
15316,1,165.0,326,326,1,165.0,2,1,1,4,165.0,1
15317,1,129.75,676,676,1,129.75,1,1,1,3,129.75,1
15319,1,204.5,283,283,1,204.5,2,1,1,4,204.5,1
15323,3,434.5999999999999,562,562,3,434.5999999999999,1,2,2,5,434.5999999999999,3
15324,1,140.22000000000003,700,700,1,140.22000000000003,1,1,1,3,140.22000000000003,1
15328,1,107.24000000000002,407,407,1,107.24000000000002,1,1,1,3,107.24000000000002,1
15331,3,767.9099999999999,499,499,3,767.9099999999999,1,2,2,5,767.9099999999999,3
15333,1,1028.56,207,207,1,1028.56,2,1,3,6,1028.56,1
15334,3,351.6699999999999,156,156,3,351.6699999999999,2,2,2,6,351.6699999999999,3
15336,1,240.5,401,401,1,240.5,1,1,1,3,240.5,1
15337,1,373.02,410,410,1,373.02,1,1,2,4,373.02,1
15338,1,283.4299999999999,676,676,1,283.4299999999999,1,1,1,3,283.4299999999999,1
15340,1,105.50000000000001,561,561,1,105.50000000000001,1,1,1,3,105.50000000000001,1
15342,1,406.0899999999999,129,129,1,406.0899999999999,2,1,2,5,406.0899999999999,1
15343,1,364.5,86,86,1,364.5,3,1,2,6,364.5,1
15346,3,596.12,332,332,3,596.12,2,2,2,6,596.12,3
15348,1,158.03999999999996,71,71,1,158.03999999999996,3,1,1,5,158.03999999999996,1
15349,2,473.80999999999983,157,157,2,473.80999999999983,2,2,2,6,473.80999999999983,2
15350,2,663.2500000000001,372,372,2,663.2500000000001,2,2,2,6,663.2500000000001,2
15352,1,114.94999999999999,548,548,1,114.94999999999999,1,1,1,3,114.94999999999999,1
15354,3,284.4,602,602,3,284.4,1,2,1,4,284.4,3
15359,8,181.35,662,662,8,181.35,1,4,1,6,181.35,8
15362,2,613.08,448,448,2,613.08,1,2,2,5,613.08,2
15371,1,59.400000000000006,661,661,1,59.400000000000006,1,1,1,3,59.400000000000006,1
15374,2,307.32,128,128,2,307.32,2,2,1,5,307.32,2
15375,1,60.959999999999994,689,689,1,60.959999999999994,1,1,1,3,60.959999999999994,1
15378,2,246.5,462,462,2,246.5,1,2,1,4,246.5,2
15386,1,394.14000000000004,185,185,1,394.14000000000004,2,1,2,5,394.14000000000004,1
15387,1,468.6499999999998,491,491,1,468.6499999999998,1,1,2,4,468.6499999999998,1
15388,1,140.54,269,269,1,140.54,2,1,1,4,140.54,1
15390,2,1216.66,395,395,2,1216.66,1,2,3,6,1216.66,2
15391,1,289.87,583,583,1,289.87,1,1,1,3,289.87,1
15395,1,107.45000000000002,325,325,1,107.45000000000002,2,1,1,4,107.45000000000002,1
15396,2,796.3799999999999,112,112,2,796.3799999999999,2,2,2,6,796.3799999999999,2
15397,1,94.0,289,289,1,94.0,2,1,1,4,94.0,1
15401,2,216.94999999999996,451,451,2,216.94999999999996,1,2,1,4,216.94999999999996,2
15403,2,170.88000000000002,491,491,2,170.88000000000002,1,2,1,4,170.88000000000002,2
15404,1,257.06,375,375,1,257.06,2,1,1,4,257.06,1
15405,2,659.8399999999999,188,188,2,659.8399999999999,2,2,2,6,659.8399999999999,2
15408,1,267.17999999999995,263,263,1,267.17999999999995,2,1,1,4,267.17999999999995,1
15409,1,131.25,720,720,1,131.25,1,1,1,3,131.25,1
15412,1,190.53000000000003,170,170,1,190.53000000000003,2,1,1,4,190.53000000000003,1
15415,1,572.8099999999998,312,312,1,572.8099999999998,2,1,2,5,572.8099999999998,1
15417,1,508.8000000000001,84,84,1,508.8000000000001,3,1,2,6,508.8000000000001,1
15418,2,452.32,424,424,2,452.32,1,2,2,5,452.32,2
15420,6,742.9999999999999,433,433,6,742.9999999999999,1,3,2,6,742.9999999999999,6
15424,3,597.7800000000001,253,253,3,597.7800000000001,2,2,2,6,597.7800000000001,3
15430,2,954.7499999999999,467,467,2,954.7499999999999,1,2,3,6,954.7499999999999,2
15431,1,153.24,502,502,1,153.24,1,1,1,3,153.24,1
15433,2,533.2999999999998,213,213,2,533.2999999999998,2,2,2,6,533.2999999999998,2
15437,2,393.4499999999998,261,261,2,393.4499999999998,2,2,2,6,393.4499999999998,2
15438,1,156.57999999999998,130,130,1,156.57999999999998,2,1,1,4,156.57999999999998,1
15441,3,1254.2100000000003,395,395,3,1254.2100000000003,1,2,3,6,1254.2100000000003,3
15442,1,594.0,248,248,1,594.0,2,1,2,5,594.0,1
15445,2,284.5,263,263,2,284.5,2,2,1,5,284.5,2
15446,3,406.94999999999993,376,376,3,406.94999999999993,2,2,2,6,406.94999999999993,3
15448,2,788.8099999999998,312,312,2,788.8099999999998,2,2,2,6,788.8099999999998,2
15451,2,233.20999999999998,433,433,2,233.20999999999998,1,2,1,4,233.20999999999998,2
15454,2,307.68999999999994,361,361,2,307.68999999999994,2,2,1,5,307.68999999999994,2
15455,1,38.25,597,597,1,38.25,1,1,1,3,38.25,1
15457,1,237.07000000000002,261,261,1,237.07000000000002,2,1,1,4,237.07000000000002,1
15459,2,202.83,416,416,2,202.83,1,2,1,4,202.83,2
15460,1,216.76,353,353,1,216.76,2,1,1,4,216.76,1
15461,2,429.7,460,460,2,429.7,1,2,2,5,429.7,2
15464,1,1048.8500000000006,337,337,1,1048.8500000000006,2,1,3,6,1048.8500000000006,1
15470,1,63.419999999999995,575,575,1,63.419999999999995,1,1,1,3,63.419999999999995,1
15472,1,371.56,112,112,1,371.56,2,1,2,5,371.56,1
15474,1,163.10000000000002,595,595,1,163.10000000000002,1,1,1,3,163.10000000000002,1
15475,1,454.10999999999984,76,76,1,454.10999999999984,3,1,2,6,454.10999999999984,1
15477,1,368.4,649,649,1,368.4,1,1,2,4,368.4,1
15479,1,147.39999999999998,732,732,1,147.39999999999998,1,1,1,3,147.39999999999998,1
15481,1,1993.3400000000004,400,400,1,1993.3400000000004,1,1,3,5,1993.3400000000004,1
15486,1,102.0,526,526,1,102.0,1,1,1,3,102.0,1
15487,1,231.32000000000002,679,679,1,231.32000000000002,1,1,1,3,231.32000000000002,1
15490,1,217.59999999999997,429,429,1,217.59999999999997,1,1,1,3,217.59999999999997,1
15495,1,246.49999999999997,378,378,1,246.49999999999997,2,1,1,4,246.49999999999997,1
15496,1,146.14,630,630,1,146.14,1,1,1,3,146.14,1
15499,1,161.6,723,723,1,161.6,1,1,1,3,161.6,1
15501,2,402.49999999999983,404,404,2,402.49999999999983,1,2,2,5,402.49999999999983,2
15503,2,267.1499999999999,362,362,2,267.1499999999999,2,2,1,5,267.1499999999999,2
15507,1,492.35999999999996,171,171,1,492.35999999999996,2,1,2,5,492.35999999999996,1
15509,1,166.50999999999996,379,379,1,166.50999999999996,2,1,1,4,166.50999999999996,1
15510,1,250.0,330,330,1,250.0,2,1,1,4,250.0,1
15512,4,331.58000000000004,155,155,4,331.58000000000004,2,3,1,6,331.58000000000004,4
15515,1,171.80999999999997,386,386,1,171.80999999999997,1,1,1,3,171.80999999999997,1
15517,1,267.03000000000003,232,232,1,267.03000000000003,2,1,1,4,267.03000000000003,1
15519,2,344.60999999999996,382,382,2,344.60999999999996,1,2,1,4,344.60999999999996,2
15528,1,229.32999999999993,253,253,1,229.32999999999993,2,1,1,4,229.32999999999993,1
15534,1,162.25,725,725,1,162.25,1,1,1,3,162.25,1
15536,1,259.09000000000003,408,408,1,259.09000000000003,1,1,1,3,259.09000000000003,1
15537,1,110.92000000000003,162,162,1,110.92000000000003,2,1,1,4,110.92000000000003,1
15541,1,85.13000000000002,113,113,1,85.13000000000002,2,1,1,4,85.13000000000002,1
15542,3,918.4500000000008,511,511,3,918.4500000000008,1,2,3,6,918.4500000000008,3
15543,2,242.84000000000003,287,287,2,242.84000000000003,2,2,1,5,242.84000000000003,2
15546,2,1079.1,606,606,2,1079.1,1,2,3,6,1079.1,2
15548,1,158.08999999999997,595,595,1,158.08999999999997,1,1,1,3,158.08999999999997,1
15552,2,252.51999999999995,216,216,2,252.51999999999995,2,2,1,5,252.51999999999995,2
15554,1,217.2,277,277,1,217.2,2,1,1,4,217.2,1
15558,1,214.12999999999997,638,638,1,214.12999999999997,1,1,1,3,214.12999999999997,1
15559,1,1109.3999999999996,567,567,1,1109.3999999999996,1,1,3,5,1109.3999999999996,1
15560,2,153.51999999999998,397,397,2,153.51999999999998,1,2,1,4,153.51999999999998,2
15562,3,673.3799999999999,351,351,3,673.3799999999999,2,2,2,6,673.3799999999999,3
15564,2,70.74000000000001,462,462,2,70.74000000000001,1,2,1,4,70.74000000000001,2
15566,2,227.87,392,392,2,227.87,1,2,1,4,227.87,2
15575,1,30.1,619,619,1,30.1,1,1,1,3,30.1,1
15578,1,127.1,161,161,1,127.1,2,1,1,4,127.1,1
15583,1,107.86000000000003,375,375,1,107.86000000000003,2,1,1,4,107.86000000000003,1
15585,1,455.30000000000007,176,176,1,455.30000000000007,2,1,2,5,455.30000000000007,1
15586,3,1139.1,592,592,3,1139.1,1,2,3,6,1139.1,3
15588,1,579.6,677,677,1,579.6,1,1,2,4,579.6,1
15589,3,478.53,255,255,3,478.53,2,2,2,6,478.53,3
15591,3,217.9,582,582,3,217.9,1,2,1,4,217.9,3
15593,1,199.8,70,70,1,199.8,3,1,1,5,199.8,1
15595,1,357.6,487,487,1,357.6,1,1,2,4,357.6,1
15603,2,88.48,78,78,2,88.48,3,2,1,6,88.48,2
15609,1,298.48,183,183,1,298.48,2,1,1,4,298.48,1
15613,1,433.7199999999999,609,609,1,433.7199999999999,1,1,2,4,433.7199999999999,1
15616,1,317.10999999999996,437,437,1,317.10999999999996,1,1,1,3,317.10999999999996,1
15617,3,828.5500000000002,395,395,3,828.5500000000002,1,2,2,5,828.5500000000002,3
15627,2,566.8999999999999,456,456,2,566.8999999999999,1,2,2,5,566.8999999999999,2
15631,1,596.6700000000001,641,641,1,596.6700000000001,1,1,2,4,596.6700000000001,1
15635,1,100.35,395,395,1,100.35,1,1,1,3,100.35,1
15642,1,105.78000000000003,729,729,1,105.78000000000003,1,1,1,3,105.78000000000003,1
15643,3,664.0000000000002,191,191,3,664.0000000000002,2,2,2,6,664.0000000000002,3
15647,1,169.0,414,414,1,169.0,1,1,1,3,169.0,1
15648,2,657.3499999999999,203,203,2,657.3499999999999,2,2,2,6,657.3499999999999,2
15650,2,553.8799999999999,521,521,2,553.8799999999999,1,2,2,5,553.8799999999999,2
15655,1,560.67,242,242,1,560.67,2,1,2,5,560.67,1
15662,2,283.73,660,660,2,283.73,1,2,1,4,283.73,2
15663,1,138.14000000000001,105,105,1,138.14000000000001,2,1,1,4,138.14000000000001,1
15666,2,632.94,471,471,2,632.94,1,2,2,5,632.94,2
15668,1,76.32000000000001,217,217,1,76.32000000000001,2,1,1,4,76.32000000000001,1
15670,2,325.20000000000005,296,296,2,325.20000000000005,2,2,1,5,325.20000000000005,2
15672,1,45.300000000000004,724,724,1,45.300000000000004,1,1,1,3,45.300000000000004,1
15682,2,318.23999999999995,598,598,2,318.23999999999995,1,2,1,4,318.23999999999995,2
15683,2,524.54,116,116,2,524.54,2,2,2,6,524.54,2
15684,3,173.95000000000002,546,546,3,173.95000000000002,1,2,1,4,173.95000000000002,3
15685,1,55.98000000000001,449,449,1,55.98000000000001,1,1,1,3,55.98000000000001,1
15686,1,90.0,419,419,1,90.0,1,1,1,3,90.0,1
15688,1,190.57,418,418,1,190.57,1,1,1,3,190.57,1
15689,3,521.0300000000001,119,119,3,521.0300000000001,2,2,2,6,521.0300000000001,3
15693,1,37.5,658,658,1,37.5,1,1,1,3,37.5,1
15697,1,246.75,689,689,1,246.75,1,1,1,3,246.75,1
15698,1,46.2,623,623,1,46.2,1,1,1,3,46.2,1
15700,2,696.6799999999996,171,171,2,696.6799999999996,2,2,2,6,696.6799999999996,2
15702,2,140.39,475,475,2,140.39,1,2,1,4,140.39,2
15703,1,211.5,264,264,1,211.5,2,1,1,4,211.5,1
15705,1,143.10000000000002,200,200,1,143.10000000000002,2,1,1,4,143.10000000000002,1
15709,2,327.85,283,283,2,327.85,2,2,1,5,327.85,2
15710,1,898.8700000000005,416,416,1,898.8700000000005,1,1,3,5,898.8700000000005,1
15711,2,420.25,556,556,2,420.25,1,2,2,5,420.25,2
15715,5,658.02,555,555,5,658.02,1,3,2,6,658.02,5
15718,1,293.78999999999996,539,539,1,293.78999999999996,1,1,1,3,293.78999999999996,1
15724,3,310.85,200,200,3,310.85,2,2,1,5,310.85,3
15726,1,321.9100000000001,389,389,1,321.9100000000001,1,1,1,3,321.9100000000001,1
15728,2,544.6,379,379,2,544.6,2,2,2,6,544.6,2
15729,3,192.55,212,212,3,192.55,2,2,1,5,192.55,3
15731,1,125.3,553,553,1,125.3,1,1,1,3,125.3,1
15733,1,162.3,282,282,1,162.3,2,1,1,4,162.3,1
15735,1,327.67999999999995,420,420,1,327.67999999999995,1,1,1,3,327.67999999999995,1
15736,2,1815.7200000000005,434,434,2,1815.7200000000005,1,2,3,6,1815.7200000000005,2
15739,1,449.12000000000006,65,65,1,449.12000000000006,3,1,2,6,449.12000000000006,1
15741,2,208.62,457,457,2,208.62,1,2,1,4,208.62,2
15742,1,156.86999999999998,618,618,1,156.86999999999998,1,1,1,3,156.86999999999998,1
15744,1,34.8,77,77,1,34.8,3,1,1,5,34.8,1
15746,1,196.87999999999997,133,133,1,196.87999999999997,2,1,1,4,196.87999999999997,1
15753,1,79.2,304,304,1,79.2,2,1,1,4,79.2,1
15761,1,143.05,442,442,1,143.05,1,1,1,3,143.05,1
15765,1,370.6299999999999,666,666,1,370.6299999999999,1,1,2,4,370.6299999999999,1
15770,1,321.45000000000005,612,612,1,321.45000000000005,1,1,1,3,321.45000000000005,1
15772,1,280.88000000000005,417,417,1,280.88000000000005,1,1,1,3,280.88000000000005,1
15775,2,150.5,244,244,2,150.5,2,2,1,5,150.5,2
15776,1,241.62000000000003,132,132,1,241.62000000000003,2,1,1,4,241.62000000000003,1
15778,1,307.95000000000005,430,430,1,307.95000000000005,1,1,1,3,307.95000000000005,1
15779,2,124.08,462,462,2,124.08,1,2,1,4,124.08,2
15784,2,848.3299999999998,467,467,2,848.3299999999998,1,2,2,5,848.3299999999998,2
15788,1,221.83000000000004,508,508,1,221.83000000000004,1,1,1,3,221.83000000000004,1
15792,2,933.8400000000001,399,399,2,933.8400000000001,1,2,3,6,933.8400000000001,2
15794,2,777.0,735,735,2,777.0,1,2,2,5,777.0,2
15802,1,451.42,142,142,1,451.42,2,1,2,5,451.42,1
15816,2,144.15,541,541,2,144.15,1,2,1,4,144.15,2
15818,1,340.5,587,587,1,340.5,1,1,1,3,340.5,1
15820,1,206.98000000000002,319,319,1,206.98000000000002,2,1,1,4,206.98000000000002,1
15824,2,890.9399999999997,452,452,2,890.9399999999997,1,2,2,5,890.9399999999997,2
15825,1,532.94,171,171,1,532.94,2,1,2,5,532.94,1
15828,1,1108.8199999999997,374,374,1,1108.8199999999997,2,1,3,6,1108.8199999999997,1
15829,2,636.14,98,98,2,636.14,2,2,2,6,636.14,2
15832,1,836.7899999999998,253,253,1,836.7899999999998,2,1,2,5,836.7899999999998,1
15833,1,80.4,737,737,1,80.4,1,1,1,3,80.4,1
15842,2,548.8000000000001,392,392,2,548.8000000000001,1,2,2,5,548.8000000000001,2
15843,1,118.95,303,303,1,118.95,2,1,1,4,118.95,1
15846,1,107.01000000000002,384,384,1,107.01000000000002,1,1,1,3,107.01000000000002,1
15848,1,139.94000000000003,621,621,1,139.94000000000003,1,1,1,3,139.94000000000003,1
15851,1,109.72999999999999,526,526,1,109.72999999999999,1,1,1,3,109.72999999999999,1
15852,3,257.26,186,186,3,257.26,2,3,1,6,257.26,3
15859,1,438.4599999999999,431,431,1,438.4599999999999,1,1,2,4,438.4599999999999,1
15866,1,230.52999999999994,100,100,1,230.52999999999994,2,1,1,4,230.52999999999994,1
15868,1,94.53,582,582,1,94.53,1,1,1,3,94.53,1
15869,3,323.66,276,276,3,323.66,2,3,1,6,323.66,3
15871,1,33.099999999999994,436,436,1,33.099999999999994,1,1,1,3,33.099999999999994,1
15873,4,313.91999999999996,499,499,4,313.91999999999996,1,3,1,5,313.91999999999996,4
15875,1,111.71999999999998,645,645,1,111.71999999999998,1,1,1,3,111.71999999999998,1
15876,2,1449.1399999999996,408,408,2,1449.1399999999996,1,2,3,6,1449.1399999999996,2
15878,2,330.7699999999999,561,561,2,330.7699999999999,1,2,1,4,330.7699999999999,2
15880,1,686.5600000000001,368,368,1,686.5600000000001,2,1,2,5,686.5600000000001,1
15884,2,249.70000000000002,431,431,2,249.70000000000002,1,2,1,4,249.70000000000002,2
15890,5,535.65,394,394,5,535.65,1,3,2,6,535.65,5
15891,1,524.52,226,226,1,524.52,2,1,2,5,524.52,1
15892,1,128.20000000000002,668,668,1,128.20000000000002,1,1,1,3,128.20000000000002,1
15893,1,305.28000000000003,481,481,1,305.28000000000003,1,1,1,3,305.28000000000003,1
15894,2,420.2899999999999,252,252,2,420.2899999999999,2,2,2,6,420.2899999999999,2
15895,1,179.17,149,149,1,179.17,2,1,1,4,179.17,1
15897,2,222.05,193,193,2,222.05,2,2,1,5,222.05,2
15899,1,112.5,368,368,1,112.5,2,1,1,4,112.5,1
15902,1,145.01000000000002,379,379,1,145.01000000000002,1,1,1,3,145.01000000000002,1
15905,1,114.69000000000003,542,542,1,114.69000000000003,1,1,1,3,114.69000000000003,1
15908,2,764.5699999999999,490,490,2,764.5699999999999,1,2,2,5,764.5699999999999,2
15909,1,191.93999999999997,173,173,1,191.93999999999997,2,1,1,4,191.93999999999997,1
15913,1,6.300000000000001,533,533,1,6.300000000000001,1,1,1,3,6.300000000000001,1
15914,2,205.98999999999995,377,377,2,205.98999999999995,2,2,1,5,205.98999999999995,2
15915,1,429.20999999999987,401,401,1,429.20999999999987,1,1,2,4,429.20999999999987,1
15922,1,739.0,372,372,1,739.0,2,1,2,5,739.0,1
15923,1,254.16000000000003,372,372,1,254.16000000000003,2,1,1,4,254.16000000000003,1
15924,1,102.82000000000001,730,730,1,102.82000000000001,1,1,1,3,102.82000000000001,1
15925,1,207.15,193,193,1,207.15,2,1,1,4,207.15,1
15926,1,134.44,541,541,1,134.44,1,1,1,3,134.44,1
15927,1,123.39000000000003,646,646,1,123.39000000000003,1,1,1,3,123.39000000000003,1
15928,1,293.53000000000003,655,655,1,293.53000000000003,1,1,1,3,293.53000000000003,1
15929,1,594.0,643,643,1,594.0,1,1,2,4,594.0,1
15930,1,426.63000000000017,66,66,1,426.63000000000017,3,1,2,6,426.63000000000017,1
15931,1,239.89999999999998,427,427,1,239.89999999999998,1,1,1,3,239.89999999999998,1
15934,2,2190.66,417,417,2,2190.66,1,2,3,6,2190.66,2
15935,2,416.8600000000001,238,238,2,416.8600000000001,2,2,2,6,416.8600000000001,2
15936,2,282.7900000000001,378,378,2,282.7900000000001,2,2,1,5,282.7900000000001,2
15937,1,145.35,63,63,1,145.35,3,1,1,5,145.35,1
15940,1,35.8,310,310,1,35.8,2,1,1,4,35.8,1
15941,1,405.0,636,636,1,405.0,1,1,2,4,405.0,1
15942,1,337.43999999999994,133,133,1,337.43999999999994,2,1,1,4,337.43999999999994,1
15943,2,271.28999999999996,649,649,2,271.28999999999996,1,2,1,4,271.28999999999996,2
15954,1,190.74999999999994,588,588,1,190.74999999999994,1,1,1,3,190.74999999999994,1
15956,2,617.6,550,550,2,617.6,1,2,2,5,617.6,2
15959,3,579.49,681,681,3,579.49,1,3,2,6,579.49,3
15961,1,451.28999999999996,378,378,1,451.28999999999996,2,1,2,5,451.28999999999996,1
15962,1,295.83,448,448,1,295.83,1,1,1,3,295.83,1
15964,1,272.96,662,662,1,272.96,1,1,1,3,272.96,1
15966,1,426.5300000000001,450,450,1,426.5300000000001,1,1,2,4,426.5300000000001,1
15968,1,418.0499999999999,387,387,1,418.0499999999999,1,1,2,4,418.0499999999999,1
15975,1,371.01,83,83,1,371.01,3,1,2,6,371.01,1
15979,1,329.21999999999997,602,602,1,329.21999999999997,1,1,1,3,329.21999999999997,1
15982,1,324.50999999999993,604,604,1,324.50999999999993,1,1,1,3,324.50999999999993,1
15989,2,372.50999999999976,375,375,2,372.50999999999976,2,2,2,6,372.50999999999976,2
15991,1,150.55,533,533,1,150.55,1,1,1,3,150.55,1
15995,1,696.1900000000003,413,413,1,696.1900000000003,1,1,2,4,696.1900000000003,1
15999,1,20.4,735,735,1,20.4,1,1,1,3,20.4,1
16001,1,583.39,380,380,1,583.39,1,1,2,4,583.39,1
16002,1,169.21,624,624,1,169.21,1,1,1,3,169.21,1
16006,2,347.16999999999985,210,210,2,347.16999999999985,2,2,1,5,347.16999999999985,2
16021,2,532.2499999999999,394,394,2,532.2499999999999,1,2,2,5,532.2499999999999,2
16022,1,628.2800000000001,259,259,1,628.2800000000001,2,1,2,5,628.2800000000001,1
16028,1,82.2,595,595,1,82.2,1,1,1,3,82.2,1
16030,1,331.24000000000007,309,309,1,331.24000000000007,2,1,1,4,331.24000000000007,1
16035,1,217.73,559,559,1,217.73,1,1,1,3,217.73,1
16039,2,456.3999999999999,423,423,2,456.3999999999999,1,2,2,5,456.3999999999999,2
16044,1,340.84,434,434,1,340.84,1,1,1,3,340.84,1
16046,1,235.78,561,561,1,235.78,1,1,1,3,235.78,1
16047,1,107.14,681,681,1,107.14,1,1,1,3,107.14,1
16050,3,300.7,173,173,3,300.7,2,3,1,6,300.7,3
16051,1,188.44,681,681,1,188.44,1,1,1,3,188.44,1
16055,1,134.8,220,220,1,134.8,2,1,1,4,134.8,1
16058,1,62.7,405,405,1,62.7,1,1,1,3,62.7,1
16060,3,541.9499999999999,400,400,3,541.9499999999999,1,3,2,6,541.9499999999999,3
16061,1,89.65,430,430,1,89.65,1,1,1,3,89.65,1
16063,1,335.32000000000005,259,259,1,335.32000000000005,2,1,1,4,335.32000000000005,1
16064,1,111.00000000000003,724,724,1,111.00000000000003,1,1,1,3,111.00000000000003,1
16068,1,122.93000000000004,593,593,1,122.93000000000004,1,1,1,3,122.93000000000004,1
16069,1,457.7000000000001,417,417,1,457.7000000000001,1,1,2,4,457.7000000000001,1
16073,1,122.39999999999999,296,296,1,122.39999999999999,2,1,1,4,122.39999999999999,1
16074,1,265.24999999999994,389,389,1,265.24999999999994,1,1,1,3,265.24999999999994,1
16075,2,736.93,502,502,2,736.93,1,2,2,5,736.93,2
16077,1,2300.4,625,625,1,2300.4,1,1,3,5,2300.4,1
16078,2,362.99,283,283,2,362.99,2,2,2,6,362.99,2
16082,1,106.75000000000001,669,669,1,106.75000000000001,1,1,1,3,106.75000000000001,1
16084,1,436.17999999999995,298,298,1,436.17999999999995,2,1,2,5,436.17999999999995,1
16088,2,1437.43,575,575,2,1437.43,1,2,3,6,1437.43,2
16089,2,271.44,385,385,2,271.44,1,2,1,4,271.44,2
16090,1,205.91,623,623,1,205.91,1,1,1,3,205.91,1
16091,2,315.06000000000006,154,154,2,315.06000000000006,2,2,1,5,315.06000000000006,2
16093,1,17.0,106,106,1,17.0,2,1,1,4,17.0,1
16095,1,447.05000000000007,455,455,1,447.05000000000007,1,1,2,4,447.05000000000007,1
16097,1,185.05,239,239,1,185.05,2,1,1,4,185.05,1
16100,1,582.6400000000001,462,462,1,582.6400000000001,1,1,2,4,582.6400000000001,1
16106,1,108.38,65,65,1,108.38,3,1,1,5,108.38,1
16111,1,562.4800000000001,427,427,1,562.4800000000001,1,1,2,4,562.4800000000001,1
16112,4,195.74,142,142,4,195.74,2,3,1,6,195.74,4
16113,1,161.38000000000002,182,182,1,161.38000000000002,2,1,1,4,161.38000000000002,1
16114,1,135.75000000000003,170,170,1,135.75000000000003,2,1,1,4,135.75000000000003,1
16116,1,612.7800000000001,211,211,1,612.7800000000001,2,1,2,5,612.7800000000001,1
16118,1,4376.25,652,652,1,4376.25,1,1,4,6,4376.25,1
16132,2,664.2000000000002,543,543,2,664.2000000000002,1,2,2,5,664.2000000000002,2
16135,2,819.4500000000002,262,262,2,819.4500000000002,2,2,2,6,819.4500000000002,2
16137,1,422.7,679,679,1,422.7,1,1,2,4,422.7,1
16142,1,535.3400000000001,249,249,1,535.3400000000001,2,1,2,5,535.3400000000001,1
16144,1,175.2,246,246,1,175.2,2,1,1,4,175.2,1
16148,2,386.62,295,295,2,386.62,2,2,2,6,386.62,2
16152,1,1829.04,268,268,1,1829.04,2,1,3,6,1829.04,1
16155,5,796.9000000000002,381,381,5,796.9000000000002,1,3,2,6,796.9000000000002,5
16162,1,37.4,251,251,1,37.4,2,1,1,4,37.4,1
16165,1,79.9,504,504,1,79.9,1,1,1,3,79.9,1
16166,2,435.8300000000001,427,427,2,435.8300000000001,1,2,2,5,435.8300000000001,2
16178,2,612.6,137,137,2,612.6,2,2,2,6,612.6,2
16181,1,305.5400000000001,72,72,1,305.5400000000001,3,1,1,5,305.5400000000001,1
16192,1,351.3,735,735,1,351.3,1,1,2,4,351.3,1
