Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
511445,82578,KITCHEN METAL SIGN,12,2010-08-06 12:27:00,0.55,14194.0,United Kingdom
579471,22838,3 TIER CAKE TIN RED AND CREAM,1,,29.17,,United Kingdom
571283,22924,FRIDGE MAGNETS LA VIE EN ROSE,36,,0.85,16533.0,United Kingdom
543532,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-09-02 12:59:00,9.96,,United Kingdom
547653,22667,RECIPE BOX RETROSPOT ,4,,2.95,16745.0,United Kingdom
580502,22313,OFFICE MUG WARMER PINK,3,2011-04-12 13:15:00,1.25,16931.0,United Kingdom
559928,22138,BAKING SET 9 PIECE RETROSPOT ,9,,4.95,12405.0,Finland
579274,22273,FELTCRAFT DOLL MOLLY,6,,2.95,13467.0,United Kingdom
566254,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2011-11-09 12:16:00,6.75,13993.0,United Kingdom
547378,22699,ROSES REGENCY TEACUP AND SAUCER ,18,,2.95,14051.0,United Kingdom
576256,85066,CREAM SWEETHEART MINI CHEST,1,,12.75,15953.0,United Kingdom
545231,21499,BLUE POLKADOT WRAP,25,2011-01-03 10:08:00,0.42,15194.0,United Kingdom
492225,21174,POTTERING IN THE SHED METAL SIGN,24,,1.95,14134.0,United Kingdom
527561,21479,WHITE SKULL HOT WATER BOTTLE ,2,,3.75,14606.0,United Kingdom
535783,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,,3.75,15547.0,United Kingdom
577521,22469,HEART OF WICKER SMALL,2,,1.65,16411.0,United Kingdom
544112,21232,STRAWBERRY CERAMIC TRINKET BOX,4,,1.25,15039.0,United Kingdom
564857,22680,FRENCH BLUE METAL DOOR SIGN 5,3,,2.46,,United Kingdom
532253,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,24,2010-11-11 12:47:00,1.25,17416.0,United Kingdom
531260,22425,ENAMEL COLANDER CREAM,1,2010-07-11 11:44:00,4.95,18083.0,United Kingdom
542891,82494L,WOODEN FRAME ANTIQUE WHITE ,48,2011-01-02 13:26:00,2.55,16705.0,United Kingdom
570423,23266,SET OF 3 WOODEN STOCKING DECORATION,3,2011-10-10 13:38:00,1.25,14451.0,United Kingdom
536862,21166,COOK WITH WINE METAL SIGN ,1,2010-03-12 11:13:00,4.21,,United Kingdom
566757,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,2,,0.83,,United Kingdom
510040,21642,ASSORTED TUTTI FRUTTI PEN,24,,0.85,14626.0,United Kingdom
526028,21411,GINGHAM HEART  DOORSTOP RED,1,2010-08-10 11:45:00,4.25,16549.0,United Kingdom
545304,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-01-03 12:51:00,9.95,16212.0,United Kingdom
529203,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,16,,4.25,14911.0,EIRE
536199,21034,REX CASH+CARRY JUMBO SHOPPER,2,,0.95,18039.0,United Kingdom
532953,21314,SMALL GLASS HEART TRINKET POT,6,,4.21,,United Kingdom
565519,22423,REGENCY CAKESTAND 3 TIER,16,2011-05-09 11:52:00,10.95,12502.0,Spain
526495,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-12-10 09:47:00,1.65,13921.0,United Kingdom
564230,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,12,,2.46,,United Kingdom
558321,22149,FELTCRAFT 6 FLOWER FRIENDS,1,,4.96,,United Kingdom
489816,85226A,WHITE/BLUE PULL BACK RACING CAR,5,2009-02-12 13:20:00,0.55,16086.0,United Kingdom
505780,22299,PIG KEYRING WITH LIGHT & SOUND ,24,,1.25,13117.0,United Kingdom
551420,22384,LUNCH BAG PINK POLKADOT,20,,1.65,17068.0,United Kingdom
497494,22176,BLUE OWL SOFT TOY,6,2010-10-02 08:44:00,2.95,13092.0,United Kingdom
501552,15056BL,EDWARDIAN PARASOL BLACK,2,,5.95,14249.0,United Kingdom
552508,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-09-05 16:27:00,8.29,,United Kingdom
516618,48187,DOORMAT NEW ENGLAND,1,,7.49,12835.0,United Kingdom
542777,22136,LOVE HEART SOCK HANGER,12,2011-01-02 08:31:00,1.65,14911.0,EIRE
542629,20682,RED RETROSPOT CHILDRENS UMBRELLA,24,,3.25,12731.0,France
564090,22767,TRIPLE PHOTO FRAME CORNICE ,2,,9.95,17041.0,United Kingdom
490937,21677,HEARTS  STICKERS,12,2009-08-12 13:58:00,0.85,13081.0,United Kingdom
503542,20750,RED/WHITE DOT MINI CASES,24,2010-01-04 14:19:00,6.35,14646.0,Netherlands
505891,22570,FELTCRAFT CUSHION RABBIT,4,,3.75,13781.0,United Kingdom
529557,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,12,,1.49,14714.0,United Kingdom
540026,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-04-01 13:25:00,5.91,,United Kingdom
504143,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,2010-11-04 13:07:00,2.55,17113.0,United Kingdom
501816,15056BL,EDWARDIAN PARASOL BLACK,4,,5.95,16905.0,United Kingdom
495889,17178,FLAT PALM T-LIGHT HOLDER,2,,1.25,17604.0,United Kingdom
548500,20685,DOORMAT RED RETROSPOT,1,,7.95,17071.0,United Kingdom
560974,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,,0.55,14426.0,United Kingdom
533140,35647,VINTAGE BEAD PINK SHADE ,1,,1.25,15968.0,United Kingdom
494017,20866,BLUE ROSE FABRIC MIRROR,3,2010-11-01 09:37:00,0.87,,United Kingdom
509417,48197,DOOR MAT BIRD ON THE WIRE,1,,7.49,17081.0,United Kingdom
494386,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",1,,11.02,,United Kingdom
506445,84971S,SMALL HEART FLOWERS HOOK ,1,,1.66,,United Kingdom
541262,82581,TOILET METAL SIGN,1,,0.55,18069.0,United Kingdom
567523,23089,GLASS BON BON JAR,12,,1.95,17034.0,United Kingdom
525764,84313B,BLUE TV TRAY TABLE ,2,2010-07-10 10:39:00,4.25,12511.0,Greece
534756,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,,11.02,,United Kingdom
541655,84763,ZINC FINISH 15CM PLANTER POTS,3,,1.25,14779.0,United Kingdom
541133,22457,NATURAL SLATE HEART CHALKBOARD ,1,,5.79,,United Kingdom
547083,21781,MA CAMPAGNE CUTLERY BOX,1,,14.95,15452.0,United Kingdom
521036,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2010-02-09 09:04:00,1.25,12949.0,United Kingdom
537227,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2010-06-12 08:42:00,0.42,17677.0,United Kingdom
539436,21054,NURSE'S BAG SOFT TOY,1,,16.98,,United Kingdom
527428,21166,COOK WITH WINE METAL SIGN ,6,,1.95,16283.0,United Kingdom
517977,22709,WRAP WEDDING DAY,25,2010-03-08 14:23:00,0.42,16938.0,United Kingdom
562449,21899,GARAGE KEY FOB,17,2011-04-08 20:01:00,0.65,14562.0,United Kingdom
514126,20976,12 PENCILS SMALL TUBE POSY,4,,0.65,17602.0,United Kingdom
529133,35095A,BLUE VICTORIAN FABRIC OVAL BOX,2,,0.84,,United Kingdom
504216,21470,FLOWER VINE RAFFIA FOOD COVER,1,2010-12-04 12:48:00,3.75,15504.0,United Kingdom
581310,23284,DOORMAT KEEP CALM AND COME IN,1,2011-08-12 11:43:00,8.25,16442.0,United Kingdom
511055,84849D,HOT BATHS SOAP HOLDER,4,2010-06-06 12:16:00,1.69,14415.0,United Kingdom
514950,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2010-07-07 11:57:00,2.51,,United Kingdom
568065,23306,SET OF 36 DOILIES PANTRY DESIGN,12,,1.45,16240.0,United Kingdom
498398,22378,WALL TIDY RETROSPOT ,50,,1.85,14646.0,Netherlands
578292,22941,CHRISTMAS LIGHTS 10 REINDEER,2,,8.5,13174.0,United Kingdom
493393,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,6,,4.95,12539.0,Spain
524509,15044C,PURPLE PAPER PARASOL,1,,2.95,17257.0,United Kingdom
575905,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-11-11 15:49:00,4.95,13732.0,United Kingdom
557250,23032,DRAWER KNOB CRACKLE GLAZE IVORY,3,,1.65,12748.0,United Kingdom
572065,23176,ABC TREASURE BOOK BOX ,1,,2.25,12556.0,Spain
494787,20655,QUEEN OF SKIES LUGGAGE TAG,2,,1.25,15164.0,United Kingdom
574661,23084,RABBIT NIGHT LIGHT,24,2011-06-11 11:56:00,1.79,13447.0,United Kingdom
532339,22583,PACK OF 6 HANDBAG GIFT BOXES,48,2010-11-11 15:55:00,2.55,16401.0,United Kingdom
574718,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-06-11 14:36:00,2.55,15513.0,United Kingdom
527127,21790,VINTAGE SNAP CARDS,12,,0.85,13539.0,United Kingdom
515114,22424,ENAMEL BREAD BIN CREAM,2,2010-08-07 12:32:00,12.75,13668.0,United Kingdom
519029,21466,RED FLOWER CROCHET FOOD COVER,6,,3.75,15203.0,United Kingdom
535269,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,,0.85,14597.0,United Kingdom
502429,21238,RED SPOTTY CUP,8,,0.85,12742.0,United Arab Emirates
565917,23144,ZINC T-LIGHT HOLDER STARS SMALL,2,2011-07-09 16:15:00,1.63,,United Kingdom
536690,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-02-12 12:25:00,4.25,17850.0,United Kingdom
493375,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,16,,1.65,15514.0,United Kingdom
520179,21243,PINK  SPOTTY PLATE ,12,,1.69,16550.0,United Kingdom
572227,21754,HOME BUILDING BLOCK WORD,3,,6.25,15051.0,United Kingdom
494866,21190,PINK HEARTS PAPER GARLAND,8,,1.65,16253.0,United Kingdom
579012,48187,DOORMAT NEW ENGLAND,2,,8.25,15511.0,United Kingdom
529347,47580,TEA TIME DES TEA COSY,6,,2.55,13648.0,United Kingdom
490074,85099B,JUMBO BAG RED WHITE SPOTTY ,1,2009-03-12 14:39:00,4.3,,United Kingdom
579472,22621,TRADITIONAL KNITTING NANCY,1,,1.65,13521.0,United Kingdom
517714,10135,COLOURING PENCILS BROWN TUBE,4,2010-01-08 11:22:00,1.25,13869.0,United Kingdom
549548,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2011-10-04 11:35:00,2.95,13548.0,United Kingdom
534679,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,,1.25,14755.0,United Kingdom
507453,22089,PAPER BUNTING VINTAGE PAISLEY,6,2010-10-05 10:11:00,2.95,15674.0,United Kingdom
533595,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,,4.95,14911.0,EIRE
493446,21445,12 PINK ROSE PEG PLACE SETTINGS,2,2010-04-01 14:00:00,1.25,17807.0,United Kingdom
527063,21181,PLEASE ONE PERSON METAL SIGN,5,,2.1,14584.0,United Kingdom
543367,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-07-02 14:33:00,1.95,18225.0,United Kingdom
542149,22197,SMALL POPCORN HOLDER,100,,0.72,17811.0,United Kingdom
565841,84912B,GREEN ROSE WASHBAG,2,2011-07-09 12:04:00,3.29,,United Kingdom
554512,22916,HERB MARKER THYME,1,,1.63,,United Kingdom
574624,23570,TRADITIONAL PICK UP STICKS GAME ,7,2011-06-11 11:20:00,1.25,17769.0,United Kingdom
536569,22731,3D CHRISTMAS STAMPS STICKERS ,2,2010-01-12 15:35:00,1.25,16274.0,United Kingdom
564049,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,,0.55,17585.0,United Kingdom
579434,23552,BICYCLE PUNCTURE REPAIR KIT ,6,,2.08,16678.0,United Kingdom
507472,85099F,JUMBO BAG STRAWBERRY,2,2010-10-05 11:20:00,1.95,17003.0,United Kingdom
532593,21768,WALL MOUNTED VINTAGE ORGANISER,2,2010-12-11 14:40:00,14.95,13961.0,United Kingdom
517133,21313,GLASS HEART T-LIGHT HOLDER ,96,,0.64,15039.0,United Kingdom
523911,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,,5.91,,United Kingdom
531567,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-09-11 10:31:00,7.95,14867.0,United Kingdom
557324,85099F,JUMBO BAG STRAWBERRY,1,,4.13,,United Kingdom
489819,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,36,2009-02-12 13:23:00,2.55,14739.0,United Kingdom
542398,84971S,SMALL HEART FLOWERS HOOK ,12,,0.85,13174.0,United Kingdom
541422,21110,LARGE CAKE TOWEL PINK SPOTS,2,,4.13,,United Kingdom
500299,21311,SET/4 BIRD MIRROR MAGNETS ,2,2010-05-03 16:52:00,2.1,14085.0,United Kingdom
544681,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,,2.46,,United Kingdom
537237,22670,FRENCH WC SIGN BLUE METAL,1,2010-06-12 09:58:00,2.51,,United Kingdom
578814,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,,0.85,12748.0,United Kingdom
563262,22548,HEADS AND TAILS SPORTING FUN,2,,1.25,15311.0,United Kingdom
555107,20719,WOODLAND CHARLOTTE BAG,20,,0.85,12594.0,Italy
507006,21278,VINTAGE KITCHEN PRINT PUDDINGS,1,2010-05-05 14:22:00,2.55,15097.0,United Kingdom
539595,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,,5.91,,United Kingdom
572066,22632,HAND WARMER RED RETROSPOT,12,,2.1,15159.0,United Kingdom
547248,22027,TEA PARTY BIRTHDAY CARD,1,,0.83,,United Kingdom
511858,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,2010-11-06 10:05:00,3.36,,United Kingdom
549138,22988,,12,2011-06-04 15:25:00,0.0,,United Kingdom
521652,22650,CERAMIC PIRATE CHEST MONEY BANK,8,2010-07-09 13:50:00,1.45,17692.0,United Kingdom
492414,84971S,SMALL HEART FLOWERS HOOK ,2,,1.7,,United Kingdom
534164,21539,RED RETROSPOT BUTTER DISH,2,,4.95,16241.0,United Kingdom
534656,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2,,14.95,13869.0,United Kingdom
548215,22386,JUMBO BAG PINK POLKADOT,10,,1.95,15674.0,United Kingdom
513854,22505,MEMO BOARD COTTAGE DESIGN,2,,4.95,17377.0,United Kingdom
533154,20725,LUNCH BAG RED RETROSPOT,10,,1.65,13458.0,United Kingdom
533968,82482,WOODEN PICTURE FRAME WHITE FINISH,2,,2.55,13884.0,United Kingdom
543989,22653,BUTTON BOX ,100,,1.95,12415.0,Australia
503991,20981,12 PENCILS TALL TUBE WOODLAND,12,2010-09-04 10:30:00,0.85,16341.0,United Kingdom
523951,22585,PACK OF 6 BIRDY GIFT TAGS,3,,1.25,14094.0,United Kingdom
513328,84913A,SOFT PINK ROSE TOWEL ,4,,3.36,,United Kingdom
510064,21558,SKULL LUNCH BOX WITH CUTLERY ,1,,5.06,,United Kingdom
575898,22603,CHRISTMAS RETROSPOT TREE WOOD,4,2011-11-11 15:08:00,0.85,16368.0,United Kingdom
492226,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,,4.3,,United Kingdom
579954,22233,JIGSAW RABBIT AND BIRDHOUSE,24,2011-01-12 11:10:00,0.59,16701.0,United Kingdom
494378,21041,RED SPOTTY OVEN GLOVE DOUBLE,1,,5.91,,United Kingdom
512598,22309,TEA COSY RED  STRIPE,2,,2.55,17401.0,United Kingdom
560090,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,2,,1.63,,United Kingdom
507359,21584,RETRO SPOT SMALL TUBE MATCHES,20,2010-07-05 15:33:00,1.65,17028.0,United Kingdom
539631,21802,CHRISTMAS TREE HEART DECORATION,5,,0.43,,United Kingdom
501922,22024,RAINY LADIES BIRTHDAY CARD,12,,0.42,13151.0,United Kingdom
514552,22274,FELTCRAFT DOLL EMILY,1,2010-05-07 11:13:00,2.95,16161.0,United Kingdom
537683,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2010-08-12 10:14:00,0.85,12921.0,United Kingdom
559337,84659A,WHITE TRAVEL ALARM CLOCK,4,2011-07-07 16:27:00,2.46,,United Kingdom
538145,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2010-09-12 16:08:00,2.55,15211.0,United Kingdom
551171,22892,SET OF SALT AND PEPPER TOADSTOOLS,1,,1.25,13263.0,United Kingdom
521152,82011B,BATHROOM SCALES RUBBER DUCKS,1,2010-02-09 13:38:00,3.75,17243.0,United Kingdom
562199,22386,JUMBO BAG PINK POLKADOT,3,2011-03-08 12:20:00,2.08,12748.0,United Kingdom
575846,21770,OPEN CLOSED METAL SIGN,1,2011-11-11 12:07:00,4.95,17364.0,United Kingdom
531359,22595,CHRISTMAS GINGHAM HEART,6,2010-07-11 14:17:00,0.85,13276.0,United Kingdom
491970,37441,ASSORTED WHITE EMBOSSED CHINA MUGS,1,,13.0,,United Kingdom
555284,20867,PINK ROSE FABRIC MIRROR,12,2011-02-06 09:37:00,1.06,14298.0,United Kingdom
535318,21790,VINTAGE SNAP CARDS,2,,0.85,13573.0,United Kingdom
513744,22048,BIRTHDAY BANQUET GIFT WRAP,25,,0.42,14295.0,United Kingdom
551687,21213,PACK OF 72 SKULL CAKE CASES,120,2011-03-05 13:22:00,0.42,14135.0,United Kingdom
558777,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2011-04-07 10:23:00,0.83,,United Kingdom
566446,23170,REGENCY TEA PLATE ROSES ,3,2011-12-09 15:40:00,3.29,,United Kingdom
493812,37492D,PURPLE GREEN FLOWER PIGGY BANK,12,2010-07-01 11:52:00,1.65,13081.0,United Kingdom
573501,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,4,,0.85,18055.0,United Kingdom
522284,85049B,LUSH GREENS RIBBONS,1,,1.25,17841.0,United Kingdom
546670,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,,1.25,13451.0,United Kingdom
515254,79029,GLASS HONEYPOT WASP CATCHER,2,2010-09-07 11:44:00,4.21,,United Kingdom
570466,21755,LOVE BUILDING BLOCK WORD,1,2011-10-10 16:03:00,6.25,16791.0,United Kingdom
566604,23191,BUNDLE OF 3 RETRO NOTE BOOKS,4,,1.65,16279.0,United Kingdom
581059,22627,MINT KITCHEN SCALES,2,2011-07-12 11:12:00,8.5,13267.0,United Kingdom
525950,22335,HEART DECORATION PAINTED ZINC ,24,2010-07-10 18:45:00,0.65,16539.0,United Kingdom
552308,21718,RED METAL BEACH SPADE ,12,2011-08-05 15:21:00,1.25,17410.0,United Kingdom
574097,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,36,2011-03-11 09:56:00,0.83,12471.0,Germany
573020,23114,VINTAGE LEAF CHOPPING BOARD  ,3,,4.95,14842.0,United Kingdom
525753,22197,SMALL POPCORN HOLDER,2,2010-07-10 10:19:00,1.66,,United Kingdom
535667,21166,COOK WITH WINE METAL SIGN ,3,,1.95,16784.0,United Kingdom
516151,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,,0.85,15938.0,United Kingdom
547547,85186A,EASTER BUNNY GARLAND OF FLOWERS,1,,0.83,,United Kingdom
566262,20726,LUNCH BAG WOODLAND,10,2011-11-09 12:56:00,1.65,15527.0,United Kingdom
500234,21285,RETRO SPOT CANDLE  MEDIUM,2,2010-05-03 11:50:00,2.1,17841.0,United Kingdom
495936,21396,RED SPOTTY EGG CUP ,24,,1.25,17865.0,United Kingdom
570228,23493,VINTAGE DOILY TRAVEL SEWING KIT,5,2011-09-10 13:28:00,1.95,15821.0,United Kingdom
577609,21231,SWEETHEART CERAMIC TRINKET BOX,36,,1.25,12349.0,Italy
560433,23054,RECYCLED ACAPULCO MAT LAVENDER,1,,16.63,,United Kingdom
578088,22644,CERAMIC CHERRY CAKE MONEY BANK,2,,1.45,16376.0,United Kingdom
565150,23182,TOILET SIGN OCCUPIED OR VACANT,48,2011-01-09 14:26:00,0.72,14298.0,United Kingdom
562393,23203,JUMBO BAG DOILEY PATTERNS,10,2011-04-08 16:17:00,2.08,18172.0,United Kingdom
490009,22195,LARGE HEART MEASURING SPOONS,2,2009-03-12 12:13:00,1.65,12835.0,United Kingdom
535531,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,4,,1.25,17841.0,United Kingdom
578065,90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,1,,2.9,,United Kingdom
559202,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-07-07 10:40:00,2.95,13583.0,United Kingdom
529028,21815,STAR  T-LIGHT HOLDER ,12,,1.45,14324.0,United Kingdom
569656,23355,HOT WATER BOTTLE KEEP CALM,24,2011-05-10 12:59:00,4.15,14434.0,United Kingdom
541506,82583,HOT BATHS METAL SIGN,1,,4.13,,United Kingdom
576574,22197,POPCORN HOLDER,100,,0.72,13078.0,United Kingdom
514973,21747,SMALL SKULL WINDMILL,12,2010-07-07 12:43:00,1.25,17213.0,United Kingdom
553856,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,,1.25,16813.0,United Kingdom
550953,DOT,DOTCOM POSTAGE,1,,283.0,,United Kingdom
578251,22549,PICTURE DOMINOES,1,,1.45,15993.0,United Kingdom
526410,22855,FINE WICKER HEART ,24,2010-11-10 13:59:00,1.25,16735.0,United Kingdom
552852,21155,RED RETROSPOT PEG BAG,1,2011-11-05 15:08:00,2.55,16712.0,United Kingdom
538370,22130,PARTY CONE CHRISTMAS DECORATION ,12,2010-12-12 11:06:00,0.85,16923.0,United Kingdom
537898,21289,LARGE STRIPES CHOCOLATE GIFT BAG,3,2010-09-12 10:42:00,1.25,17377.0,United Kingdom
568828,16048,TEATIME ROUND PENCIL SHARPENER ,24,,0.12,15175.0,United Kingdom
498053,84884A,ANT WHITE WIRE HEART SPIRAL,5,,3.95,17171.0,United Kingdom
563858,22908,PACK OF 20 NAPKINS RED APPLES,12,,0.85,18170.0,United Kingdom
535748,22091,EMPIRE TISSUE BOX,1,,1.25,14508.0,United Kingdom
539074,22897,OVEN MITT APPLES DESIGN,1,,1.45,,United Kingdom
500881,21621,VINTAGE UNION JACK BUNTING,3,2010-10-03 14:49:00,8.5,13305.0,United Kingdom
546117,22891,TEA FOR ONE POLKADOT,3,2011-09-03 13:56:00,4.25,16771.0,United Kingdom
517977,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,4,2010-03-08 14:23:00,1.69,16938.0,United Kingdom
516450,21982,PACK OF 12 SUKI TISSUES ,2,,0.29,17091.0,United Kingdom
533799,35653,VINTAGE BEAD NOTEBOOK,6,,2.95,12759.0,Netherlands
511313,21728,METAL MEDINA LANTERN ,1,2010-07-06 16:28:00,12.75,13064.0,United Kingdom
568721,85087,CANDY SPOT CUSHION COVER,2,,3.29,,United Kingdom
553653,85175,CACTI T-LIGHT CANDLES,256,,0.36,16701.0,United Kingdom
565396,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-02-09 16:39:00,0.83,,United Kingdom
564817,20777,CHRYSANTHEMUM NOTEBOOK,1,,1.63,,United Kingdom
517062,84987,SET OF 36 TEATIME PAPER DOILIES,24,,1.45,16553.0,United Kingdom
525422,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-05-10 12:53:00,0.55,16065.0,United Kingdom
538008,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2010-09-12 12:17:00,1.25,12683.0,France
509022,22424,ENAMEL BREAD BIN CREAM,8,,10.95,13405.0,United Kingdom
560712,20981,12 PENCILS TALL TUBE WOODLAND,1,,0.85,14456.0,United Kingdom
579434,22573,STAR WOODEN CHRISTMAS DECORATION,12,,0.85,16678.0,United Kingdom
514728,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-06-07 09:51:00,9.95,,United Kingdom
514835,21670,BLUE SPOT CERAMIC DRAWER KNOB,1,2010-06-07 14:25:00,2.51,,United Kingdom
570448,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-10 14:55:00,2.08,13224.0,United Kingdom
572301,22371,AIRLINE BAG VINTAGE TOKYO 78,1,,4.25,16794.0,United Kingdom
559816,20615,BLUE POLKADOT PASSPORT COVER,2,2011-12-07 16:11:00,1.63,,United Kingdom
529727,22524,CHILDRENS GARDEN GLOVES BLUE,1,,2.51,,United Kingdom
580305,23318,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-02-12 14:26:00,2.49,12970.0,United Kingdom
495331,84992,72 SWEETHEART FAIRY CAKE CASES,5,,0.55,17799.0,United Kingdom
571716,22418,10 COLOUR SPACEBOY PEN,2,,1.63,,United Kingdom
560504,21755,LOVE BUILDING BLOCK WORD,3,,5.95,13081.0,United Kingdom
571456,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,,1.45,16729.0,United Kingdom
495504,22258,FELT FARM ANIMAL RABBIT,1,,1.25,16795.0,United Kingdom
578088,22694,WICKER STAR ,1,,2.1,16376.0,United Kingdom
574882,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-07-11 13:45:00,1.65,13599.0,United Kingdom
579291,23301,GARDENERS KNEELING PAD KEEP CALM ,44,,4.13,,United Kingdom
513574,22342,HOME GARLAND PAINTED ZINC ,1,,3.36,,United Kingdom
507417,22453,MEASURING TAPE RUSSIAN DOLL BLUE,6,2010-09-05 14:35:00,2.95,13425.0,United Kingdom
567928,22668,PINK BABY BUNTING,5,,2.95,12380.0,Belgium
579540,22835,HOT WATER BOTTLE I AM SO POORLY,4,,4.95,13658.0,United Kingdom
492092,22197,"POPCORN HOLDER , SMALL ",12,,0.85,14156.0,EIRE
489681,35651,VINTAGE BEAD PINK SCARF ,1,2009-02-12 10:02:00,7.95,17998.0,United Kingdom
578278,16219,HOUSE SHAPE PENCIL SHARPENER,21,,0.06,12748.0,United Kingdom
528145,22227,HANGING HEART MIRROR DECORATION ,2,,1.28,,United Kingdom
574950,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-08-11 09:29:00,3.29,,United Kingdom
560833,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,,4.95,16891.0,United Kingdom
560694,20728,LUNCH BAG CARS BLUE,20,,1.65,12757.0,Portugal
576658,21616,4 PEAR BOTANICAL DINNER CANDLES,1,,1.25,14534.0,United Kingdom
505202,21003,ROSE DU SUD CUSHION COVER,2,,5.91,,United Kingdom
554827,23255,CHILDRENS CUTLERY CIRCUS PARADE,72,,3.75,14646.0,Netherlands
520424,21110,LARGE CAKE TOWEL PINK SPOTS,2,,6.75,14026.0,United Kingdom
575138,23084,RABBIT NIGHT LIGHT,4,2011-08-11 15:24:00,4.96,,United Kingdom
555133,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,,2.08,16810.0,United Kingdom
501080,21411,GINGHAM HEART  DOORSTOP RED,2,2010-12-03 11:19:00,8.47,,United Kingdom
489526,20718,RED SPOTTY SHOPPER BAG,10,2009-01-12 11:50:00,1.25,12533.0,Germany
571270,21619,4 VANILLA BOTANICAL CANDLES,2,,1.25,12940.0,United Kingdom
533294,21725,SWEETIES  STICKERS,12,,0.85,13081.0,United Kingdom
571508,22814,CARD PARTY GAMES ,5,,0.42,,United Kingdom
571857,22185,SLATE TILE NATURAL HANGING,12,,1.65,15468.0,United Kingdom
525484,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,2010-05-10 15:52:00,0.42,14350.0,United Kingdom
489597,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,5,2009-01-12 14:28:00,2.57,,United Kingdom
494779,90167,BEADED LOVE HEART JEWELLERY SET,12,,0.85,18041.0,United Kingdom
